Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2508SC,19,000,State - WEST BENGAL,Rural,17,310490,172997,137493,31752,14703,17049,278738,158294,120444,4490,2573,1917,38118,22450,15668,64448,39257,25191,84362,44679,39683,86858,49071,37787,0,0,0,0,0,0,0,0,0,0,0,0,462,264,198
C2508SC,19,000,State - WEST BENGAL,Rural,18,412937,220695,192242,56388,23259,33129,356549,197436,159113,7330,3939,3391,60450,33334,27116,93937,53928,40009,85895,43612,42283,52921,30821,22100,55160,31298,23862,7,4,3,126,106,20,0,0,0,723,394,329
C2508SC,19,000,State - WEST BENGAL,Rural,19,325941,163884,162057,45748,16472,29276,280193,147412,132781,6383,3089,3294,49021,24730,24291,75270,39764,35506,61840,29431,32409,38605,22482,16123,48249,27427,20822,23,21,2,213,181,32,0,0,0,589,287,302
C2508SC,19,000,State - WEST BENGAL,Rural,20-24,1694312,864819,829493,332851,120123,212728,1361461,744696,616765,38851,19382,19469,291503,146983,144520,394794,211725,183069,292686,153664,139022,111170,68546,42624,163247,97801,65446,112,84,28,1381,1183,198,63923,43428,20495,3794,1900,1894
C2508SC,19,000,State - WEST BENGAL,Rural,25-29,1519163,778354,740809,417711,155614,262097,1101452,622740,478712,42475,21890,20585,292035,148257,143778,311296,170815,140481,236005,134894,101111,60693,40685,20008,89956,57303,32653,69,60,9,868,783,85,63618,45862,17756,4437,2191,2246
C2508SC,19,000,State - WEST BENGAL,Rural,30-34,1241526,630114,611412,428807,160646,268161,812719,469468,343251,37336,19275,18061,246954,127720,119234,215038,120110,94928,167903,99851,68052,39342,27949,11393,60431,40584,19847,54,45,9,607,557,50,40582,31107,9475,4472,2270,2202
C2508SC,19,000,State - WEST BENGAL,Rural,35-39,1283449,643849,639600,537077,198183,338894,746372,445666,300706,39330,20552,18778,250489,134068,116421,186075,108354,77721,154743,97133,57610,30615,22840,7775,49568,35371,14197,36,32,4,412,376,36,29795,24313,5482,5309,2627,2682
C2508SC,19,000,State - WEST BENGAL,Rural,40-44,1114702,578618,536084,548040,217608,330432,566662,361010,205652,34695,19468,15227,209320,121554,87766,126327,78819,47508,113217,76522,36695,21585,17073,4512,35364,26559,8805,21,19,2,265,246,19,20832,17957,2875,5036,2793,2243
C2508SC,19,000,State - WEST BENGAL,Rural,45-49,944330,494336,449994,511792,208802,302990,432538,285534,147004,28307,16509,11798,176055,109241,66814,90529,58400,32129,82191,57296,24895,14550,11752,2798,23179,18086,5093,23,17,6,188,168,20,13074,11502,1572,4442,2563,1879
C2508SC,19,000,State - WEST BENGAL,Rural,50-54,739539,400139,339400,421299,175311,245988,318240,224828,93412,21285,13101,8184,132007,88308,43699,65422,46170,19252,59409,44588,14821,11019,9169,1850,17412,14085,3327,8,8,0,134,122,12,8148,7198,950,3396,2079,1317
C2508SC,19,000,State - WEST BENGAL,Rural,55-59,559831,293883,265948,327957,124973,202984,231874,168910,62964,15376,9357,6019,95623,64663,30960,46952,34077,12875,41074,32431,8643,9374,8333,1041,13770,12021,1749,17,17,0,136,126,10,7051,6478,573,2501,1407,1094
C2508SC,19,000,State - WEST BENGAL,Rural,60-64,478276,238807,239469,307737,109607,198130,170539,129200,41339,12455,7517,4938,75000,53316,21684,35198,27112,8086,26801,22405,4396,5360,4953,407,8094,7435,659,14,14,0,80,75,5,5454,5139,315,2083,1234,849
C2508SC,19,000,State - WEST BENGAL,Rural,65-69,342063,164578,177485,226429,75005,151424,115634,89573,26061,8699,5154,3545,53459,39386,14073,24180,19399,4781,16683,14454,2229,3114,2862,252,5066,4686,380,6,6,0,52,50,2,2877,2773,104,1498,803,695
C2508SC,19,000,State - WEST BENGAL,Rural,70-74,227742,106403,121339,160343,52362,107981,67399,54041,13358,5619,3337,2282,31616,24569,7047,14254,11925,2329,9173,8240,933,1524,1428,96,2858,2702,156,3,1,2,26,26,0,1288,1235,53,1038,578,460
C2508SC,19,000,State - WEST BENGAL,Rural,75-79,115867,53509,62358,81944,26115,55829,33923,27394,6529,2786,1596,1190,15957,12633,3324,7149,6082,1067,4757,4240,517,875,799,76,1397,1300,97,0,0,0,15,15,0,490,459,31,497,270,227
C2508SC,19,000,State - WEST BENGAL,Rural,80+,138972,62245,76727,94897,30101,64796,44075,32144,11931,3689,2059,1630,18381,13748,4633,9966,7270,2696,6963,5187,1776,1590,1263,327,2096,1649,447,0,0,0,13,10,3,754,630,124,623,328,295
C2508SC,19,000,State - WEST BENGAL,Rural,Age not stated,11467,6148,5319,4535,1915,2620,6932,4233,2699,1759,1077,682,1596,910,686,1356,816,540,1003,602,401,348,242,106,445,292,153,1,1,0,7,7,0,256,196,60,161,90,71
C2508SC,19,000,State - WEST BENGAL,Urban,All ages,4368163,2239010,2129153,1363899,571734,792165,3004264,1667276,1336988,100330,52036,48294,775387,411766,363621,757852,406355,351497,633860,351132,282728,261439,152769,108670,249706,145817,103889,563,453,110,6959,6073,886,207283,135316,71967,10885,5559,5326
C2508SC,19,000,State - WEST BENGAL,Urban,0-6,452040,231810,220230,452040,231810,220230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,19,000,State - WEST BENGAL,Urban,7,74008,37844,36164,12894,6481,6413,61114,31363,29751,891,486,405,59869,30682,29187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,195,159
C2508SC,19,000,State - WEST BENGAL,Urban,8,74724,38323,36401,6722,3264,3458,68002,35059,32943,611,309,302,67214,34655,32559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,95,82
C2508SC,19,000,State - WEST BENGAL,Urban,9,71913,36397,35516,4842,2355,2487,67071,34042,33029,543,267,276,54743,28105,26638,11665,5610,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,60
C2508SC,19,000,State - WEST BENGAL,Urban,10,88116,45168,42948,6823,3495,3328,81293,41673,39620,696,382,314,45399,23721,21678,35030,17487,17543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,83,85
C2508SC,19,000,State - WEST BENGAL,Urban,11,77650,39945,37705,4490,2223,2267,73160,37722,35438,589,326,263,22431,11908,10523,50012,25416,24596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,72,56
C2508SC,19,000,State - WEST BENGAL,Urban,12,83432,43240,40192,5257,2617,2640,78175,40623,37552,644,348,296,14618,7942,6676,52923,27413,25510,9855,4849,5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,71,64
C2508SC,19,000,State - WEST BENGAL,Urban,13,78499,39675,38824,4552,2127,2425,73947,37548,36399,624,318,306,9101,4731,4370,39852,20501,19351,24261,11949,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,49,60
C2508SC,19,000,State - WEST BENGAL,Urban,14,81994,41741,40253,5421,2540,2881,76573,39201,37372,788,392,396,8012,4184,3828,27063,14102,12961,40610,20467,20143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,56,44
C2508SC,19,000,State - WEST BENGAL,Urban,15,84482,43605,40877,6680,3113,3567,77802,40492,37310,971,538,433,8329,4547,3782,19373,10384,8989,37532,19137,18395,11449,5807,5642,0,0,0,0,0,0,0,0,0,0,0,0,148,79,69
C2508SC,19,000,State - WEST BENGAL,Urban,16,83926,43772,40154,7134,3250,3884,76792,40522,36270,1103,598,505,8721,4772,3949,16299,9039,7260,29459,15014,14445,21086,11033,10053,0,0,0,0,0,0,0,0,0,0,0,0,124,66,58
C2508SC,19,000,State - WEST BENGAL,Urban,17,79855,42134,37721,6639,3049,3590,73216,39085,34131,1273,687,586,8638,4834,3804,14700,8238,6462,20438,10408,10030,28043,14850,13193,0,0,0,0,0,0,0,0,0,0,0,0,124,68,56
C2508SC,19,000,State - WEST BENGAL,Urban,18,103279,52748,50531,11409,4852,6557,91870,47896,43974,1978,955,1023,13163,7101,6062,21041,11309,9732,20390,9905,10485,17592,9338,8254,17351,9061,8290,13,10,3,165,126,39,0,0,0,177,91,86
C2508SC,19,000,State - WEST BENGAL,Urban,19,84630,41576,43054,9262,3592,5670,75368,37984,37384,1705,829,876,10412,5207,5205,17087,8518,8569,15538,7151,8387,13402,7211,6191,16755,8742,8013,19,14,5,276,222,54,0,0,0,174,90,84
C2508SC,19,000,State - WEST BENGAL,Urban,20-24,449499,225687,223812,61797,23465,38332,387702,202222,185480,11075,5435,5640,61137,30889,30248,94138,48884,45254,80848,40390,40458,42535,23075,19460,58653,31379,27274,147,114,33,1853,1553,300,36333,19989,16344,983,514,469
C2508SC,19,000,State - WEST BENGAL,Urban,25-29,425427,216424,209003,76034,28915,47119,349393,187509,161884,12925,6553,6372,63795,31795,32000,84620,44119,40501,76790,41428,35362,30450,17637,12813,36352,20117,16235,90,65,25,1192,993,199,42162,24316,17846,1017,486,531
C2508SC,19,000,State - WEST BENGAL,Urban,30-34,357659,183447,174212,77324,28953,48371,280335,154494,125841,11046,5531,5515,55749,28490,27259,65095,34119,30976,62938,35180,27758,23286,13988,9298,28350,16064,12286,69,57,12,907,804,103,31968,19809,12159,927,452,475
C2508SC,19,000,State - WEST BENGAL,Urban,35-39,360448,181917,178531,97687,35010,62677,262761,146907,115854,11540,5859,5681,59206,30177,29029,60063,31872,28191,59724,34032,25692,19912,12260,7652,24714,14525,10189,49,41,8,639,585,54,25806,17025,8781,1108,531,577
C2508SC,19,000,State - WEST BENGAL,Urban,40-44,303669,159373,144296,99337,37877,61460,204332,121496,82836,9867,5205,4662,50420,27646,22774,42049,23847,18202,45485,27815,17670,15233,9831,5402,19046,11617,7429,37,30,7,462,424,38,20727,14564,6163,1006,517,489
C2508SC,19,000,State - WEST BENGAL,Urban,45-49,263862,138837,125025,96394,37144,59250,167468,101693,65775,8558,4540,4018,44895,25571,19324,33261,19190,14071,37076,22981,14095,12072,8003,4069,15103,9453,5650,38,34,4,448,412,36,15104,11031,4073,913,478,435
C2508SC,19,000,State - WEST BENGAL,Urban,50-54,200946,109046,91900,78291,30316,47975,122655,78730,43925,6410,3621,2789,32963,19513,13450,23207,14215,8992,26240,17361,8879,9276,6508,2768,11818,7994,3824,32,28,4,376,353,23,11544,8680,2864,789,457,332
C2508SC,19,000,State - WEST BENGAL,Urban,55-59,149960,80519,69441,60851,21699,39152,89109,58820,30289,4858,2719,2139,24275,14187,10088,16804,10325,6479,17553,12021,5532,6758,5023,1735,8512,6235,2277,23,21,2,204,186,18,9562,7814,1748,560,289,271
C2508SC,19,000,State - WEST BENGAL,Urban,60-64,121787,62820,58967,57884,19467,38417,63903,43353,20550,3873,2082,1791,19151,11389,7762,12664,8127,4537,11545,8272,3273,3912,3063,849,5280,4185,1095,15,14,1,171,162,9,6797,5789,1008,495,270,225
C2508SC,19,000,State - WEST BENGAL,Urban,65-69,83221,41100,42121,41627,12901,28726,41594,28199,13395,2706,1443,1263,13476,7958,5518,8493,5463,3030,7298,5302,1996,2465,1977,488,3211,2674,537,12,11,1,120,119,1,3438,3063,375,375,189,186
C2508SC,19,000,State - WEST BENGAL,Urban,70-74,58237,27786,30451,32777,10017,22760,25460,17769,7691,1904,995,909,8641,5243,3398,5160,3495,1665,4330,3348,982,1468,1254,214,1922,1689,233,9,8,1,65,63,2,1715,1553,162,246,121,125
C2508SC,19,000,State - WEST BENGAL,Urban,75-79,29934,13988,15946,16400,4668,11732,13534,9320,4214,1003,505,498,4777,2859,1918,2727,1823,904,2215,1718,497,857,736,121,984,862,122,5,4,1,30,29,1,794,722,72,142,62,80
C2508SC,19,000,State - WEST BENGAL,Urban,80+,40604,17780,22824,22080,6017,16063,18524,11763,6761,1444,692,752,5796,3410,2386,3984,2555,1429,3226,2136,1090,1379,1019,360,1395,1051,344,5,2,3,41,34,7,1045,783,262,209,81,128
C2508SC,19,000,State - WEST BENGAL,Urban,Age not stated,4362,2308,2054,1251,517,734,3111,1791,1320,705,421,284,456,250,206,542,304,238,509,268,241,264,156,108,260,169,91,0,0,0,10,8,2,288,178,110,77,37,40
C2508SC,20,000,State - JHARKHAND,Total,All ages,3985644,2043458,1942186,2165546,922635,1242911,1820098,1120823,699275,84582,50988,33594,545518,295092,250426,548783,332790,215993,295562,193789,101773,182306,126467,55839,99533,71279,28254,405,343,62,3785,3435,350,59431,46512,12919,193,128,65
C2508SC,20,000,State - JHARKHAND,Total,0-6,729111,369062,360049,729111,369062,360049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,20,000,State - JHARKHAND,Total,7,103539,51993,51546,36012,17283,18729,67527,34710,32817,1726,1005,721,65786,33699,32087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9
C2508SC,20,000,State - JHARKHAND,Total,8,129385,65504,63881,28610,13273,15337,100775,52231,48544,1683,947,736,99076,51275,47801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7
C2508SC,20,000,State - JHARKHAND,Total,9,87453,44248,43205,14184,6461,7723,73269,37787,35482,1133,646,487,65842,33767,32075,6290,3372,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
C2508SC,20,000,State - JHARKHAND,Total,10,138105,71747,66358,21781,10055,11726,116324,61692,54632,1790,1049,741,88692,46698,41994,25836,13941,11895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C2508SC,20,000,State - JHARKHAND,Total,11,86281,44519,41762,10754,4684,6070,75527,39835,35692,1072,649,423,37967,19546,18421,36485,19638,16847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
C2508SC,20,000,State - JHARKHAND,Total,12,124462,64714,59748,17037,7456,9581,107425,57258,50167,1554,893,661,32930,17076,15854,66509,35653,30856,6426,3634,2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
C2508SC,20,000,State - JHARKHAND,Total,13,88380,44995,43385,11067,4488,6579,77313,40507,36806,1184,651,533,13276,6599,6677,48776,25547,23229,14073,7709,6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C2508SC,20,000,State - JHARKHAND,Total,14,91659,47508,44151,13085,5366,7719,78574,42142,36432,1431,807,624,8621,4297,4324,38370,20217,18153,30147,16819,13328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
C2508SC,20,000,State - JHARKHAND,Total,15,94905,52284,42621,17155,7763,9392,77750,44521,33229,1744,1060,684,7240,3943,3297,28427,16009,12418,30569,17812,12757,9764,5694,4070,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
C2508SC,20,000,State - JHARKHAND,Total,16,81111,45099,36012,15654,6705,8949,65457,38394,27063,1662,1004,658,5283,2925,2358,18470,10677,7793,22624,13404,9220,17416,10384,7032,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C2508SC,20,000,State - JHARKHAND,Total,17,57534,32231,25303,11719,4715,7004,45815,27516,18299,1303,790,513,3326,1807,1519,10514,6231,4283,11972,7136,4836,18696,11549,7147,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
C2508SC,20,000,State - JHARKHAND,Total,18,92692,51693,40999,26093,9710,16383,66599,41983,24616,2453,1479,974,5757,3272,2485,17015,10580,6435,14429,9105,5324,14162,9194,4968,12574,8181,4393,23,19,4,184,153,31,0,0,0,2,0,2
C2508SC,20,000,State - JHARKHAND,Total,19,56012,28248,27764,16527,4951,11576,39485,23297,16188,1520,839,681,3217,1566,1651,9281,5197,4084,7429,4202,3227,7641,4861,2780,10191,6459,3732,20,15,5,180,153,27,0,0,0,6,5,1
C2508SC,20,000,State - JHARKHAND,Total,20-24,335143,169175,165968,130370,41345,89025,204773,127830,76943,10267,5847,4420,21387,11457,9930,56492,34110,22382,37503,23227,14276,29276,18775,10501,35859,24681,11178,133,105,28,1218,1076,142,12607,8528,4079,31,24,7
C2508SC,20,000,State - JHARKHAND,Total,25-29,317757,161445,156312,150468,51393,99075,167289,110052,57237,11072,6654,4418,20126,11526,8600,50161,32014,18147,35062,24045,11017,22100,15003,7097,13332,9417,3915,56,48,8,609,547,62,14759,10789,3970,12,9,3
C2508SC,20,000,State - JHARKHAND,Total,30-34,269842,137177,132665,145379,51426,93953,124463,85751,38712,9025,5467,3558,15990,9511,6479,36995,24515,12480,25892,18775,7117,17858,13145,4713,8820,6628,2192,57,49,8,355,323,32,9452,7321,2131,19,17,2
C2508SC,20,000,State - JHARKHAND,Total,35-39,242175,124224,117951,143376,52599,90777,98799,71625,27174,7682,4673,3009,12967,8101,4866,28585,19888,8697,19546,14849,4697,14557,11354,3203,7818,6361,1457,37,33,4,235,220,15,7356,6134,1222,16,12,4
C2508SC,20,000,State - JHARKHAND,Total,40-44,197831,103209,94622,128817,50432,78385,69014,52777,16237,6183,3933,2250,9884,6656,3228,19856,14647,5209,12923,10351,2572,9843,8168,1675,4381,3786,595,17,14,3,250,239,11,5663,4973,690,14,10,4
C2508SC,20,000,State - JHARKHAND,Total,45-49,167047,85240,81807,117776,46705,71071,49271,38535,10736,4969,3085,1884,7816,5524,2292,15072,11649,3423,8867,7334,1533,6351,5384,967,2181,1914,267,22,21,1,272,258,14,3718,3363,355,3,3,0
C2508SC,20,000,State - JHARKHAND,Total,50-54,129045,67284,61761,94847,40010,54837,34198,27274,6924,3816,2425,1391,5712,4293,1419,10809,8518,2291,5789,4879,910,4505,3895,610,1247,1113,134,14,13,1,185,181,4,2115,1953,162,6,4,2
C2508SC,20,000,State - JHARKHAND,Total,55-59,106175,50709,55466,79689,29206,50483,26486,21503,4983,3000,1820,1180,4235,3242,993,8148,6543,1605,4387,3760,627,3762,3384,378,1167,1080,87,10,10,0,144,140,4,1630,1521,109,3,3,0
C2508SC,20,000,State - JHARKHAND,Total,60-64,104787,52284,52503,83132,34219,48913,21655,18065,3590,2869,1810,1059,4008,3278,730,7038,5899,1139,3285,2914,371,2691,2485,206,676,638,38,9,9,0,58,55,3,1019,976,43,2,1,1
C2508SC,20,000,State - JHARKHAND,Total,65-69,67659,33857,33802,54576,22789,31787,13083,11068,2015,1828,1149,679,2433,2070,363,4225,3711,514,1991,1738,253,1670,1537,133,445,390,55,1,1,0,33,33,0,454,436,18,3,3,0
C2508SC,20,000,State - JHARKHAND,Total,70-74,41853,21935,19918,35255,16293,18962,6598,5642,956,1185,774,411,1350,1194,156,2049,1839,210,891,793,98,717,679,38,190,160,30,2,2,0,14,14,0,200,187,13,0,0,0
C2508SC,20,000,State - JHARKHAND,Total,75-79,15373,7349,8024,13055,5428,7627,2318,1921,397,418,249,169,503,453,50,751,650,101,283,251,32,236,205,31,69,60,9,0,0,0,1,1,0,57,52,5,0,0,0
C2508SC,20,000,State - JHARKHAND,Total,80+,17808,8996,8812,14410,6452,7958,3398,2544,854,571,351,220,642,487,155,1101,866,235,512,397,115,318,254,64,137,101,36,0,0,0,7,7,0,110,81,29,0,0,0
C2508SC,20,000,State - JHARKHAND,Total,Age not stated,12520,6729,5791,5607,2366,3241,6913,4363,2550,1442,932,510,1452,830,622,1528,879,649,962,655,307,743,517,226,446,310,136,4,4,0,40,35,5,291,198,93,5,3,2
C2508SC,20,000,State - JHARKHAND,Rural,All ages,3152863,1612513,1540350,1808349,774429,1033920,1344514,838084,506430,67348,41674,25674,443315,240878,202437,431934,267598,164336,207287,140263,67024,110929,80977,29952,56283,43146,13137,145,119,26,1076,992,84,26078,22358,3720,119,79,40
C2508SC,20,000,State - JHARKHAND,Rural,0-6,602576,304122,298454,602576,304122,298454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2508SC,20,000,State - JHARKHAND,Rural,7,83964,42042,41922,30478,14529,15949,53486,27513,25973,1348,789,559,52131,26721,25410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
C2508SC,20,000,State - JHARKHAND,Rural,8,106874,54008,52866,24436,11273,13163,82438,42735,39703,1380,769,611,81049,41961,39088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4
C2508SC,20,000,State - JHARKHAND,Rural,9,71333,35969,35364,11944,5397,6547,59389,30572,28817,938,523,415,53821,27556,26265,4628,2492,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C2508SC,20,000,State - JHARKHAND,Rural,10,113548,58953,54595,18267,8332,9935,95281,50621,44660,1495,884,611,73756,38785,34971,20024,10948,9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
C2508SC,20,000,State - JHARKHAND,Rural,11,69672,35823,33849,8867,3811,5056,60805,32012,28793,906,540,366,31172,15885,15287,28726,15586,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2508SC,20,000,State - JHARKHAND,Rural,12,101569,52905,48664,14237,6161,8076,87332,46744,40588,1326,762,564,27463,14192,13271,54164,29239,24925,4374,2550,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4
C2508SC,20,000,State - JHARKHAND,Rural,13,70081,35812,34269,9142,3633,5509,60939,32179,28760,993,550,443,10935,5397,5538,39387,20843,18544,9620,5388,4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
C2508SC,20,000,State - JHARKHAND,Rural,14,72064,37657,34407,10677,4347,6330,61387,33310,28077,1197,673,524,7141,3578,3563,31337,16619,14718,21709,12439,9270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2508SC,20,000,State - JHARKHAND,Rural,15,74086,41265,32821,14100,6364,7736,59986,34901,25085,1472,901,571,6046,3276,2770,23334,13252,10082,23037,13760,9277,6094,3711,2383,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2508SC,20,000,State - JHARKHAND,Rural,16,61296,34626,26670,12660,5350,7310,48636,29276,19360,1388,851,537,4288,2375,1913,14996,8805,6191,17036,10325,6711,10926,6920,4006,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
C2508SC,20,000,State - JHARKHAND,Rural,17,41310,23526,17784,9339,3644,5695,31971,19882,12089,1073,671,402,2612,1431,1181,8263,5007,3256,8729,5311,3418,11292,7461,3831,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C2508SC,20,000,State - JHARKHAND,Rural,18,69207,38846,30361,21388,7765,13623,47819,31081,16738,2015,1228,787,4622,2657,1965,13663,8620,5043,10679,6895,3784,9400,6403,2997,7358,5210,2148,12,9,3,68,59,9,0,0,0,2,0,2
C2508SC,20,000,State - JHARKHAND,Rural,19,40716,20373,20343,13640,3925,9715,27076,16448,10628,1243,687,556,2533,1218,1315,7305,4178,3127,5296,3056,2240,4945,3316,1629,5682,3930,1752,8,5,3,60,54,6,0,0,0,4,4,0
C2508SC,20,000,State - JHARKHAND,Rural,20-24,252478,126238,126240,109737,34144,75593,142741,92094,50647,8448,4890,3558,17415,9477,7938,45130,28050,17080,26267,16893,9374,18439,12423,6016,20860,15459,5401,48,40,8,361,337,24,5755,4511,1244,18,14,4
C2508SC,20,000,State - JHARKHAND,Rural,25-29,244518,123031,121487,127651,43447,84204,116867,79584,37283,8910,5464,3446,16439,9683,6756,39820,26399,13421,24249,17347,6902,13281,9589,3692,7450,5603,1847,23,18,5,172,154,18,6518,5324,1194,5,3,2
C2508SC,20,000,State - JHARKHAND,Rural,30-34,211001,106551,104450,123312,43958,79354,87689,62593,25096,7271,4520,2751,13016,7970,5046,29146,20133,9013,18150,13828,4322,11034,8661,2373,4860,3902,958,27,23,4,106,96,10,4069,3450,619,10,10,0
C2508SC,20,000,State - JHARKHAND,Rural,35-39,188334,96747,91587,119792,44860,74932,68542,51887,16655,6077,3894,2183,10252,6648,3604,21740,15873,5867,13307,10687,2620,9036,7558,1478,4594,4022,572,14,12,2,92,89,3,3418,3095,323,12,9,3
C2508SC,20,000,State - JHARKHAND,Rural,40-44,153389,79910,73479,106948,42905,64043,46441,37005,9436,4761,3179,1582,7645,5354,2291,14656,11417,3239,8337,7103,1234,5780,5112,668,2535,2297,238,5,4,1,84,80,4,2628,2451,177,10,8,2
C2508SC,20,000,State - JHARKHAND,Rural,45-49,129294,66036,63258,97351,39967,57384,31943,26069,5874,3819,2489,1330,5846,4336,1510,10616,8725,1891,5478,4823,655,3408,3073,335,1098,1025,73,5,5,0,59,52,7,1611,1538,73,3,3,0
C2508SC,20,000,State - JHARKHAND,Rural,50-54,99595,52279,47316,77991,34307,43684,21604,17972,3632,2864,1920,944,4275,3384,891,7409,6221,1188,3423,3068,355,2221,2042,179,578,535,43,0,0,0,39,38,1,792,762,30,3,2,1
C2508SC,20,000,State - JHARKHAND,Rural,55-59,82668,38612,44056,66385,25044,41341,16283,13568,2715,2240,1438,802,3152,2529,623,5551,4695,856,2546,2281,265,1723,1595,128,482,458,24,1,1,0,10,9,1,576,560,16,2,2,0
C2508SC,20,000,State - JHARKHAND,Rural,60-64,86437,42907,43530,71615,30249,41366,14822,12658,2164,2244,1480,764,3160,2664,496,5135,4496,639,2140,1969,171,1489,1418,71,285,275,10,1,1,0,9,9,0,358,345,13,1,1,0
C2508SC,20,000,State - JHARKHAND,Rural,65-69,57494,28633,28861,48023,20442,27581,9471,8191,1280,1492,961,531,1929,1705,224,3275,2968,307,1407,1275,132,989,928,61,201,185,16,1,1,0,5,5,0,169,160,9,3,3,0
C2508SC,20,000,State - JHARKHAND,Rural,70-74,35789,18845,16944,31033,14691,16342,4756,4154,602,947,642,305,1080,985,95,1557,1440,117,625,569,56,389,377,12,87,74,13,0,0,0,4,4,0,67,63,4,0,0,0
C2508SC,20,000,State - JHARKHAND,Rural,75-79,13190,6295,6895,11537,4890,6647,1653,1405,248,346,210,136,386,365,21,558,505,53,177,159,18,133,119,14,35,30,5,0,0,0,0,0,0,18,17,1,0,0,0
C2508SC,20,000,State - JHARKHAND,Rural,80+,14743,7489,7254,12378,5686,6692,2365,1803,562,436,278,158,503,384,119,824,663,161,334,265,69,160,129,31,64,49,15,0,0,0,2,2,0,42,33,9,0,0,0
C2508SC,20,000,State - JHARKHAND,Rural,Age not stated,5637,3013,2624,2845,1186,1659,2792,1827,965,719,481,238,648,362,286,690,424,266,367,272,95,190,142,48,114,92,22,0,0,0,5,4,1,57,49,8,2,1,1
