Table Name,State Code,Distt. Code,Area Name,Total/ Rural/ Urban,Age-group,Total Persons,Total Males,Total Females,Illiterate - Persons,Illiterate - Males,Illiterate - Females,Literate - Persons,Literate - Males,Literate - Females,Educational level - Literate without educational level - Persons,Educational level - Literate without educational level - Males,Educational level - Literate without educational level - Females,Educational level - Below Primary - Persons,Educational level - Below Primary - Males,Educational level - Below Primary - Females,Educational level - Primary - Persons,Educational level - Primary - Males,Educational level - Primary - Females,Educational level - Middle - Persons,Educational level - Middle - Males,Educational level - Middle - Females,Educational level - Matric/Secondary - Persons,Educational level - Matric/Secondary - Males,Educational level - Matric/Secondary - Females,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Persons,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Males,Educational level - Higher secondary/Intermediate/Pre-University/Senior secondary - Females,Educational level - Non-technical diploma or certificate not equal to degree - Persons,Educational level - Non-technical diploma or certificate not equal to degree - Males,Educational level - Non-technical diploma or certificate not equal to degree - Females,Educational level - Technical diploma or certificate not equal to degree - Persons,Educational level - Technical diploma or certificate not equal to degree - Males,Educational level - Technical diploma or certificate not equal to degree - Females,Educational level - Graduate & above - Persons,Educational level - Graduate & above - Males,Educational level - Graduate & above - Females,Educational level - Unclassified - Persons,Educational level - Unclassified - Males,Educational level - Unclassified - Females
C2708ST,18,000,State - ASSAM,Urban,8,3819,1931,1888,269,123,146,3550,1808,1742,42,21,21,3505,1786,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2708ST,18,000,State - ASSAM,Urban,9,3870,1975,1895,203,105,98,3667,1870,1797,27,20,7,3004,1545,1459,632,301,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
C2708ST,18,000,State - ASSAM,Urban,10,4518,2336,2182,221,93,128,4297,2243,2054,46,27,19,2480,1333,1147,1769,881,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C2708ST,18,000,State - ASSAM,Urban,11,4250,2126,2124,139,58,81,4111,2068,2043,45,25,20,1211,652,559,2849,1388,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3
C2708ST,18,000,State - ASSAM,Urban,12,4747,2367,2380,158,55,103,4589,2312,2277,41,19,22,637,335,302,3320,1680,1640,589,277,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
C2708ST,18,000,State - ASSAM,Urban,13,4582,2364,2218,141,50,91,4441,2314,2127,46,23,23,332,173,159,2536,1335,1201,1526,783,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2708ST,18,000,State - ASSAM,Urban,14,4769,2408,2361,153,63,90,4616,2345,2271,49,26,23,220,98,122,1540,824,716,2806,1396,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C2708ST,18,000,State - ASSAM,Urban,15,4915,2416,2499,169,59,110,4746,2357,2389,57,32,25,185,77,108,842,445,397,2868,1423,1445,793,380,413,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
C2708ST,18,000,State - ASSAM,Urban,16,5043,2455,2588,197,70,127,4846,2385,2461,56,28,28,161,76,85,607,313,294,2373,1141,1232,1647,825,822,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
C2708ST,18,000,State - ASSAM,Urban,17,4527,2269,2258,144,53,91,4383,2216,2167,69,31,38,133,60,73,403,209,194,1465,754,711,2310,1161,1149,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
C2708ST,18,000,State - ASSAM,Urban,18,5351,2647,2704,247,97,150,5104,2550,2554,92,46,46,174,83,91,469,256,213,1326,661,665,855,437,418,2167,1055,1112,1,1,0,16,9,7,0,0,0,4,2,2
C2708ST,18,000,State - ASSAM,Urban,19,4655,2175,2480,182,59,123,4473,2116,2357,85,37,48,144,62,82,344,164,180,959,431,528,566,296,270,2332,1105,1227,1,1,0,39,19,20,0,0,0,3,1,2
C2708ST,18,000,State - ASSAM,Urban,20-24,23744,11238,12506,1280,393,887,22464,10845,11619,630,287,343,740,332,408,1866,822,1044,4318,1932,2386,2317,1185,1132,9308,4737,4571,7,1,6,321,202,119,2943,1341,1602,14,6,8
C2708ST,18,000,State - ASSAM,Urban,25-29,22067,10323,11744,1577,491,1086,20490,9832,10658,1038,507,531,856,364,492,1874,837,1037,4415,1937,2478,2127,1052,1075,5798,2965,2833,8,7,1,206,138,68,4153,2018,2135,15,7,8
C2708ST,18,000,State - ASSAM,Urban,30-34,18550,8767,9783,1673,501,1172,16877,8266,8611,830,390,440,726,293,433,1493,615,878,3637,1680,1957,1849,889,960,4909,2508,2401,5,4,1,124,97,27,3290,1785,1505,14,5,9
C2708ST,18,000,State - ASSAM,Urban,35-39,18762,8990,9772,2201,654,1547,16561,8336,8225,819,355,464,901,354,547,1601,702,899,3521,1662,1859,1811,900,911,4898,2509,2389,4,3,1,133,98,35,2863,1749,1114,10,4,6
C2708ST,18,000,State - ASSAM,Urban,40-44,15640,8117,7523,2141,643,1498,13499,7474,6025,675,345,330,847,341,506,1337,602,735,2607,1311,1296,1471,816,655,3872,2215,1657,6,3,3,147,119,28,2523,1711,812,14,11,3
C2708ST,18,000,State - ASSAM,Urban,45-49,13011,7066,5945,1995,613,1382,11016,6453,4563,585,316,269,888,358,530,1241,563,678,2209,1191,1018,1140,676,464,2915,1783,1132,1,1,0,104,91,13,1921,1468,453,12,6,6
C2708ST,18,000,State - ASSAM,Urban,50-54,8862,5154,3708,1544,466,1078,7318,4688,2630,361,199,162,621,267,354,911,465,446,1366,842,524,783,512,271,1834,1238,596,4,4,0,66,60,6,1367,1096,271,5,5,0
C2708ST,18,000,State - ASSAM,Urban,55-59,5527,3212,2315,1050,297,753,4477,2915,1562,231,128,103,441,213,228,605,305,300,867,520,347,447,280,167,1029,750,279,1,1,0,39,35,4,813,679,134,4,4,0
C2708ST,18,000,State - ASSAM,Urban,60-64,3951,2155,1796,1051,303,748,2900,1852,1048,151,87,64,380,177,203,452,246,206,552,330,222,279,171,108,535,370,165,2,1,1,16,15,1,531,453,78,2,2,0
C2708ST,18,000,State - ASSAM,Urban,65-69,2254,1125,1129,683,175,508,1571,950,621,82,37,45,252,111,141,292,147,145,281,162,119,153,98,55,273,188,85,1,1,0,16,15,1,220,191,29,1,0,1
C2708ST,18,000,State - ASSAM,Urban,70-74,1502,771,731,599,181,418,903,590,313,53,31,22,172,82,90,181,95,86,142,88,54,82,60,22,125,101,24,0,0,0,14,12,2,131,120,11,3,1,2
C2708ST,18,000,State - ASSAM,Urban,75-79,787,381,406,298,65,233,489,316,173,27,14,13,105,65,40,116,66,50,67,42,25,38,24,14,76,56,20,0,0,0,1,1,0,57,46,11,2,2,0
C2708ST,18,000,State - ASSAM,Urban,80+,1080,500,580,488,126,362,592,374,218,56,27,29,120,77,43,133,84,49,84,48,36,46,28,18,95,60,35,0,0,0,1,1,0,55,48,7,2,1,1
C2708ST,18,000,State - ASSAM,Urban,Age not stated,183,102,81,29,7,22,154,95,59,26,18,8,16,10,6,18,10,8,27,17,10,8,3,5,29,18,11,0,0,0,1,1,0,28,18,10,1,0,1
C2708ST,19,000,State - WEST BENGAL,Total,All ages,5296953,2649974,2646979,2632522,1084283,1548239,2664431,1565691,1098740,98194,55728,42466,973244,547492,425752,726601,419094,307507,497692,305588,192104,152832,96162,56670,137307,90306,47001,302,217,85,1444,1113,331,62032,41711,20321,14783,8280,6503
C2708ST,19,000,State - WEST BENGAL,Total,0-6,697376,353227,344149,697376,353227,344149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,19,000,State - WEST BENGAL,Total,7,109956,55378,54578,34078,16637,17441,75878,38741,37137,1158,686,472,74234,37784,36450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,271,215
C2708ST,19,000,State - WEST BENGAL,Total,8,114472,58176,56296,20432,9918,10514,94040,48258,45782,846,466,380,92890,47620,45270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,172,132
C2708ST,19,000,State - WEST BENGAL,Total,9,103667,52308,51359,13458,6305,7153,90209,46003,44206,684,362,322,80177,40910,39267,9119,4604,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,127,102
C2708ST,19,000,State - WEST BENGAL,Total,10,128075,65706,62369,17208,8239,8969,110867,57467,53400,806,484,322,79173,41114,38059,30632,15739,14893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,130,126
C2708ST,19,000,State - WEST BENGAL,Total,11,104957,53344,51613,11163,5115,6048,93794,48229,45565,769,428,341,43712,22452,21260,49120,25243,23877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,106,87
C2708ST,19,000,State - WEST BENGAL,Total,12,124961,64089,60872,15048,6862,8186,109913,57227,52686,933,525,408,33532,17444,16088,68416,35545,32871,6823,3588,3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,125,84
C2708ST,19,000,State - WEST BENGAL,Total,13,111009,55813,55196,12676,5487,7189,98333,50326,48007,915,494,421,20491,10614,9877,58757,29881,28876,17983,9235,8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,102,85
C2708ST,19,000,State - WEST BENGAL,Total,14,115483,59077,56406,14569,6381,8188,100914,52696,48218,1080,600,480,17250,8928,8322,45781,23876,21905,36597,19181,17416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,111,95
C2708ST,19,000,State - WEST BENGAL,Total,15,118082,61805,56277,18158,8010,10148,99924,53795,46129,1426,838,588,16681,9029,7652,33078,18057,15021,40128,21174,18954,8406,4570,3836,0,0,0,0,0,0,0,0,0,0,0,0,205,127,78
C2708ST,19,000,State - WEST BENGAL,Total,16,113288,59800,53488,19446,8406,11040,93842,51394,42448,1513,875,638,16547,8941,7606,25436,14485,10951,34882,18548,16334,15258,8425,6833,0,0,0,0,0,0,0,0,0,0,0,0,206,120,86
C2708ST,19,000,State - WEST BENGAL,Total,17,96728,51903,44825,17326,7098,10228,79402,44805,34597,1529,874,655,14694,8117,6577,19635,11521,8114,24425,13264,11161,18932,10924,8008,0,0,0,0,0,0,0,0,0,0,0,0,187,105,82
C2708ST,19,000,State - WEST BENGAL,Total,18,130268,66623,63645,30132,11366,18766,100136,55257,44879,2438,1235,1203,21942,11479,10463,26286,14877,11409,24657,13263,11394,13203,7664,5539,11293,6560,4733,11,7,4,46,32,14,0,0,0,260,140,120
C2708ST,19,000,State - WEST BENGAL,Total,19,99343,47549,51794,23974,7675,16299,75369,39874,35495,1971,956,1015,16478,7997,8481,19979,10471,9508,16816,8774,8042,9674,5627,4047,10162,5891,4271,9,5,4,58,44,14,0,0,0,222,109,113
C2708ST,19,000,State - WEST BENGAL,Total,20-24,524872,255794,269078,165061,55278,109783,359811,200516,159295,11853,6034,5819,91340,46959,44381,98448,54758,43690,73559,41671,31888,30112,18233,11879,39070,23422,15648,97,59,38,401,306,95,13574,8384,5190,1357,690,667
C2708ST,19,000,State - WEST BENGAL,Total,25-29,464942,232107,232835,186743,66538,120205,278199,165569,112630,12897,6884,6013,78333,42972,35361,73135,43596,29539,58782,37121,21661,16106,10418,5688,21424,13800,7624,60,45,15,256,206,50,15653,9739,5914,1553,788,765
C2708ST,19,000,State - WEST BENGAL,Total,30-34,369250,183242,186008,174165,62665,111500,195085,120577,74508,10800,5744,5056,59025,33816,25209,46789,29007,17782,41899,27679,14220,10758,7292,3466,14574,9714,4860,35,25,10,171,129,42,9743,6483,3260,1291,688,603
C2708ST,19,000,State - WEST BENGAL,Total,35-39,379257,184217,195040,204520,71100,133420,174737,113117,61620,11025,5988,5037,55744,33459,22285,39052,25493,13559,38634,27205,11429,8889,6291,2598,12569,8820,3749,15,12,3,115,91,24,7132,4944,2188,1562,814,748
C2708ST,19,000,State - WEST BENGAL,Total,40-44,336040,168411,167629,204647,76650,127997,131393,91761,39632,9440,5592,3848,44700,29439,15261,26709,18873,7836,27762,21051,6711,6489,4883,1606,9270,6946,2324,23,18,5,96,75,21,5377,4028,1349,1527,856,671
C2708ST,19,000,State - WEST BENGAL,Total,45-49,288366,145459,142907,189779,74031,115748,98587,71428,27159,7751,4763,2988,36430,25709,10721,18474,13494,4980,19722,15206,4516,4654,3589,1065,6424,4985,1439,14,12,2,96,76,20,3772,2831,941,1250,763,487
C2708ST,19,000,State - WEST BENGAL,Total,50-54,225281,116682,108599,155252,63561,91691,70029,53121,16908,5719,3714,2005,26745,20169,6576,12819,9776,3043,13209,10547,2662,3531,2783,748,4576,3661,915,7,4,3,69,54,15,2377,1811,566,977,602,375
C2708ST,19,000,State - WEST BENGAL,Total,55-59,167983,83734,84249,119543,45982,73561,48440,37752,10688,3970,2609,1361,18511,14329,4182,8619,6820,1799,8656,7134,1522,2857,2280,577,3333,2727,606,15,15,0,48,34,14,1759,1381,378,672,423,249
C2708ST,19,000,State - WEST BENGAL,Total,60-64,150821,72722,78099,114604,43721,70883,36217,29001,7216,3357,2239,1118,14858,11998,2860,6773,5471,1302,5795,4897,898,1592,1344,248,2017,1678,339,5,4,1,39,31,8,1184,962,222,597,377,220
C2708ST,19,000,State - WEST BENGAL,Total,65-69,96482,45008,51474,75189,27679,47510,21293,17329,3964,2003,1293,710,8947,7448,1499,3944,3242,702,3282,2851,431,969,776,193,1135,962,173,2,2,0,19,15,4,638,518,120,354,222,132
C2708ST,19,000,State - WEST BENGAL,Total,70-74,61804,28225,33579,49861,18513,31348,11943,9712,2231,1293,830,463,5086,4331,755,2190,1801,389,1666,1411,255,510,402,108,626,518,108,5,5,0,15,10,5,357,284,73,195,120,75
C2708ST,19,000,State - WEST BENGAL,Total,75-79,28024,12747,15277,22353,8159,14194,5671,4588,1083,587,360,227,2389,2021,368,1109,916,193,773,647,126,277,223,54,250,210,40,2,2,0,6,3,3,156,126,30,122,80,42
C2708ST,19,000,State - WEST BENGAL,Total,80+,31828,14535,17293,23757,8830,14927,8071,5705,2366,814,469,345,2841,2125,716,1866,1289,577,1284,916,368,470,343,127,440,314,126,2,2,0,6,4,2,225,166,59,123,77,46
C2708ST,19,000,State - WEST BENGAL,Total,Age not stated,4338,2293,2045,2004,850,1154,2334,1443,891,617,386,231,494,288,206,435,259,176,358,225,133,145,95,50,144,98,46,0,0,0,3,3,0,85,54,31,53,35,18
C2708ST,19,000,State - WEST BENGAL,Rural,All ages,4855115,2428057,2427058,2471284,1017150,1454134,2383831,1410907,972924,88531,50608,37923,906589,511728,394861,666582,386722,279860,442446,274891,167555,122882,79290,43592,107048,73384,33664,123,90,33,601,464,137,35468,26127,9341,13561,7603,5958
C2708ST,19,000,State - WEST BENGAL,Rural,0-6,649537,328751,320786,649537,328751,320786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,19,000,State - WEST BENGAL,Rural,7,101848,51293,50555,32178,15693,16485,69670,35600,34070,1054,626,428,68177,34728,33449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,246,193
C2708ST,19,000,State - WEST BENGAL,Rural,8,106071,53804,52267,19188,9315,9873,86883,44489,42394,757,418,339,85853,43919,41934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,152,121
C2708ST,19,000,State - WEST BENGAL,Rural,9,95898,48351,47547,12605,5871,6734,83293,42480,40813,612,327,285,74398,37978,36420,8071,4057,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,118,94
C2708ST,19,000,State - WEST BENGAL,Rural,10,118224,60630,57594,15967,7619,8348,102257,53011,49246,705,428,277,73869,38335,35534,27460,14134,13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,114,109
C2708ST,19,000,State - WEST BENGAL,Rural,11,96567,48930,47637,10401,4748,5653,86166,44182,41984,679,371,308,40891,20950,19941,44425,22764,21661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,97,74
C2708ST,19,000,State - WEST BENGAL,Rural,12,115787,59382,56405,13992,6368,7624,101795,53014,48781,826,460,366,31590,16430,15160,63265,32889,30376,5927,3122,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,113,74
C2708ST,19,000,State - WEST BENGAL,Rural,13,102555,51603,50952,11787,5106,6681,90768,46497,44271,845,458,387,19238,9964,9274,54771,27880,26891,15753,8104,7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,91,70
C2708ST,19,000,State - WEST BENGAL,Rural,14,106646,54600,52046,13532,5932,7600,93114,48668,44446,980,553,427,16187,8384,7803,42912,22425,20487,32849,17207,15642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,99,87
C2708ST,19,000,State - WEST BENGAL,Rural,15,108776,57059,51717,16901,7466,9435,91875,49593,42282,1311,766,545,15651,8493,7158,31115,17025,14090,36481,19285,17196,7136,3915,3221,0,0,0,0,0,0,0,0,0,0,0,0,181,109,72
C2708ST,19,000,State - WEST BENGAL,Rural,16,104163,55106,49057,18106,7826,10280,86057,47280,38777,1367,796,571,15550,8425,7125,23877,13614,10263,31965,17014,14951,13103,7317,5786,0,0,0,0,0,0,0,0,0,0,0,0,195,114,81
C2708ST,19,000,State - WEST BENGAL,Rural,17,88171,47501,40670,16071,6580,9491,72100,40921,31179,1397,796,601,13720,7613,6107,18373,10834,7539,22405,12225,10180,16030,9355,6675,0,0,0,0,0,0,0,0,0,0,0,0,175,98,77
C2708ST,19,000,State - WEST BENGAL,Rural,18,119209,61018,58191,27995,10516,17479,91214,50502,40712,2233,1138,1095,20527,10709,9818,24632,13964,10668,22820,12304,10516,11349,6665,4684,9383,5573,3810,7,4,3,28,19,9,0,0,0,235,126,109
C2708ST,19,000,State - WEST BENGAL,Rural,19,90406,43195,47211,22325,7098,15227,68081,36097,31984,1807,885,922,15448,7474,7974,18651,9791,8860,15490,8086,7404,8292,4889,3403,8167,4857,3310,5,2,3,26,20,6,0,0,0,195,93,102
C2708ST,19,000,State - WEST BENGAL,Rural,20-24,478402,233321,245081,154558,51460,103098,323844,181861,141983,10744,5480,5264,85932,44176,41756,91539,51041,40498,67081,38349,28732,25588,15873,9715,32075,19891,12184,36,21,15,196,149,47,9424,6268,3156,1229,613,616
C2708ST,19,000,State - WEST BENGAL,Rural,25-29,421825,210803,211022,175419,62305,113114,246406,148498,97908,11617,6192,5425,73370,40271,33099,67331,40413,26918,52258,33423,18835,12802,8662,4140,17282,11645,5637,26,20,6,105,88,17,10197,7064,3133,1418,720,698
C2708ST,19,000,State - WEST BENGAL,Rural,30-34,333988,165746,168242,163829,58739,105090,170159,107007,63152,9617,5140,4477,55234,31750,23484,42550,26630,15920,36467,24705,11762,8029,5803,2226,11216,7899,3317,13,10,3,64,49,15,5776,4389,1387,1193,632,561
C2708ST,19,000,State - WEST BENGAL,Rural,35-39,345049,167579,177470,193068,67001,126067,151981,100578,51403,9984,5486,4498,52018,31400,20618,35298,23431,11867,33608,24426,9182,6402,4914,1488,9476,7166,2310,9,8,1,44,34,10,3698,2963,735,1444,750,694
C2708ST,19,000,State - WEST BENGAL,Rural,40-44,306677,153553,153124,193370,72530,120840,113307,81023,32284,8591,5146,3445,41728,27769,13959,23828,17265,6563,23988,18818,5170,4541,3686,855,6698,5409,1289,6,4,2,36,28,8,2472,2098,374,1419,800,619
C2708ST,19,000,State - WEST BENGAL,Rural,45-49,262620,132380,130240,179045,70142,108903,83575,62238,21337,6973,4352,2621,33760,24118,9642,16138,12170,3968,16575,13350,3225,3010,2521,489,4415,3720,695,4,4,0,27,21,6,1512,1273,239,1161,709,452
C2708ST,19,000,State - WEST BENGAL,Rural,50-54,205717,106325,99392,146714,60270,86444,59003,46055,12948,5107,3347,1760,24812,19005,5807,11142,8823,2319,10909,9065,1844,2268,1948,320,3012,2578,434,4,4,0,26,18,8,815,701,114,908,566,342
C2708ST,19,000,State - WEST BENGAL,Rural,55-59,153700,76191,77509,113141,43640,69501,40559,32551,8008,3594,2398,1196,17091,13450,3641,7418,6090,1328,7177,6163,1014,1804,1560,244,2238,1964,274,7,7,0,18,16,2,590,512,78,622,391,231
C2708ST,19,000,State - WEST BENGAL,Rural,60-64,139444,67134,72310,108497,41603,66894,30947,25531,5416,3042,2056,986,13728,11300,2428,5838,4923,915,4795,4233,562,1098,988,110,1406,1248,158,1,1,0,14,10,4,460,412,48,565,360,205
C2708ST,19,000,State - WEST BENGAL,Rural,65-69,89415,41607,47808,71337,26416,44921,18078,15191,2887,1818,1190,628,8220,7012,1208,3367,2902,465,2710,2428,282,621,542,79,775,696,79,1,1,0,5,4,1,236,208,28,325,208,117
C2708ST,19,000,State - WEST BENGAL,Rural,70-74,56774,25798,30976,46999,17520,29479,9775,8278,1497,1148,746,402,4559,4011,548,1770,1551,219,1313,1161,152,293,247,46,388,341,47,2,2,0,6,4,2,118,104,14,178,111,67
C2708ST,19,000,State - WEST BENGAL,Rural,75-79,25507,11543,13964,20977,7692,13285,4530,3851,679,515,324,191,2139,1888,251,865,767,98,556,499,57,140,125,15,151,131,20,0,0,0,1,0,1,48,41,7,115,76,39
C2708ST,19,000,State - WEST BENGAL,Rural,80+,28469,12940,15529,21983,8219,13764,6486,4721,1765,688,407,281,2482,1928,554,1561,1112,449,1018,727,291,273,208,65,273,202,71,2,2,0,3,2,1,82,66,16,104,67,37
C2708ST,19,000,State - WEST BENGAL,Rural,Age not stated,3670,1914,1756,1762,724,1038,1908,1190,718,520,322,198,417,248,169,385,227,158,301,197,104,103,72,31,93,64,29,0,0,0,2,2,0,40,28,12,47,30,17
C2708ST,19,000,State - WEST BENGAL,Urban,All ages,441838,221917,219921,161238,67133,94105,280600,154784,125816,9663,5120,4543,66655,35764,30891,60019,32372,27647,55246,30697,24549,29950,16872,13078,30259,16922,13337,179,127,52,843,649,194,26564,15584,10980,1222,677,545
C2708ST,19,000,State - WEST BENGAL,Urban,0-6,47839,24476,23363,47839,24476,23363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2708ST,19,000,State - WEST BENGAL,Urban,7,8108,4085,4023,1900,944,956,6208,3141,3067,104,60,44,6057,3056,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,22
C2708ST,19,000,State - WEST BENGAL,Urban,8,8401,4372,4029,1244,603,641,7157,3769,3388,89,48,41,7037,3701,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,11
C2708ST,19,000,State - WEST BENGAL,Urban,9,7769,3957,3812,853,434,419,6916,3523,3393,72,35,37,5779,2932,2847,1048,547,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8
C2708ST,19,000,State - WEST BENGAL,Urban,10,9851,5076,4775,1241,620,621,8610,4456,4154,101,56,45,5304,2779,2525,3172,1605,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,17
C2708ST,19,000,State - WEST BENGAL,Urban,11,8390,4414,3976,762,367,395,7628,4047,3581,90,57,33,2821,1502,1319,4695,2479,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,13
C2708ST,19,000,State - WEST BENGAL,Urban,12,9174,4707,4467,1056,494,562,8118,4213,3905,107,65,42,1942,1014,928,5151,2656,2495,896,466,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,10
C2708ST,19,000,State - WEST BENGAL,Urban,13,8454,4210,4244,889,381,508,7565,3829,3736,70,36,34,1253,650,603,3986,2001,1985,2230,1131,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,15
C2708ST,19,000,State - WEST BENGAL,Urban,14,8837,4477,4360,1037,449,588,7800,4028,3772,100,47,53,1063,544,519,2869,1451,1418,3748,1974,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,8
C2708ST,19,000,State - WEST BENGAL,Urban,15,9306,4746,4560,1257,544,713,8049,4202,3847,115,72,43,1030,536,494,1963,1032,931,3647,1889,1758,1270,655,615,0,0,0,0,0,0,0,0,0,0,0,0,24,18,6
C2708ST,19,000,State - WEST BENGAL,Urban,16,9125,4694,4431,1340,580,760,7785,4114,3671,146,79,67,997,516,481,1559,871,688,2917,1534,1383,2155,1108,1047,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5
C2708ST,19,000,State - WEST BENGAL,Urban,17,8557,4402,4155,1255,518,737,7302,3884,3418,132,78,54,974,504,470,1262,687,575,2020,1039,981,2902,1569,1333,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5
C2708ST,19,000,State - WEST BENGAL,Urban,18,11059,5605,5454,2137,850,1287,8922,4755,4167,205,97,108,1415,770,645,1654,913,741,1837,959,878,1854,999,855,1910,987,923,4,3,1,18,13,5,0,0,0,25,14,11
C2708ST,19,000,State - WEST BENGAL,Urban,19,8937,4354,4583,1649,577,1072,7288,3777,3511,164,71,93,1030,523,507,1328,680,648,1326,688,638,1382,738,644,1995,1034,961,4,3,1,32,24,8,0,0,0,27,16,11
C2708ST,19,000,State - WEST BENGAL,Urban,20-24,46470,22473,23997,10503,3818,6685,35967,18655,17312,1109,554,555,5408,2783,2625,6909,3717,3192,6478,3322,3156,4524,2360,2164,6995,3531,3464,61,38,23,205,157,48,4150,2116,2034,128,77,51
C2708ST,19,000,State - WEST BENGAL,Urban,25-29,43117,21304,21813,11324,4233,7091,31793,17071,14722,1280,692,588,4963,2701,2262,5804,3183,2621,6524,3698,2826,3304,1756,1548,4142,2155,1987,34,25,9,151,118,33,5456,2675,2781,135,68,67
C2708ST,19,000,State - WEST BENGAL,Urban,30-34,35262,17496,17766,10336,3926,6410,24926,13570,11356,1183,604,579,3791,2066,1725,4239,2377,1862,5432,2974,2458,2729,1489,1240,3358,1815,1543,22,15,7,107,80,27,3967,2094,1873,98,56,42
C2708ST,19,000,State - WEST BENGAL,Urban,35-39,34208,16638,17570,11452,4099,7353,22756,12539,10217,1041,502,539,3726,2059,1667,3754,2062,1692,5026,2779,2247,2487,1377,1110,3093,1654,1439,6,4,2,71,57,14,3434,1981,1453,118,64,54
C2708ST,19,000,State - WEST BENGAL,Urban,40-44,29363,14858,14505,11277,4120,7157,18086,10738,7348,849,446,403,2972,1670,1302,2881,1608,1273,3774,2233,1541,1948,1197,751,2572,1537,1035,17,14,3,60,47,13,2905,1930,975,108,56,52
C2708ST,19,000,State - WEST BENGAL,Urban,45-49,25746,13079,12667,10734,3889,6845,15012,9190,5822,778,411,367,2670,1591,1079,2336,1324,1012,3147,1856,1291,1644,1068,576,2009,1265,744,10,8,2,69,55,14,2260,1558,702,89,54,35
C2708ST,19,000,State - WEST BENGAL,Urban,50-54,19564,10357,9207,8538,3291,5247,11026,7066,3960,612,367,245,1933,1164,769,1677,953,724,2300,1482,818,1263,835,428,1564,1083,481,3,0,3,43,36,7,1562,1110,452,69,36,33
C2708ST,19,000,State - WEST BENGAL,Urban,55-59,14283,7543,6740,6402,2342,4060,7881,5201,2680,376,211,165,1420,879,541,1201,730,471,1479,971,508,1053,720,333,1095,763,332,8,8,0,30,18,12,1169,869,300,50,32,18
C2708ST,19,000,State - WEST BENGAL,Urban,60-64,11377,5588,5789,6107,2118,3989,5270,3470,1800,315,183,132,1130,698,432,935,548,387,1000,664,336,494,356,138,611,430,181,4,3,1,25,21,4,724,550,174,32,17,15
